,text,sentiment,word_count,unique_word_count,stop_word_count,mean_word_length,char_count
12055, awam ko is bhare hoye khgazane se kiya matlab jo un se do waqat ki roti bhi chen le,Negative,19,18,8,3.4210526315789473,84
12056,sabiq wazir e azam shaukat azizke dor e hukumat mein  cheeni  ke bad tareen bhoran paida howa,Negative,17,16,0,4.411764705882353,93
12057,"  cheeni i ki qemat 20 rupe se bharh kar 40 rupe tak ja phonchi, wazir e azam samet hukumati aehalkar  cheeni  ki market mein farhami par israr karte rahe aur awam ko indiya dete rahe ke wo chini utility store se khariden",Negative,42,37,10,4.190476190476191,221
12058, mulik mein aese stores kitne hain?awam ki bhari aksariyat aam dokanon se cheeni karedne pay majboor thi aur jin elaqon mein sarkari store the bhi to awam ko waha bhi mushkilat ka samna karna para,Negative,35,33,11,4.6,196
12059, utility stores ki chini bhi mili bhaghat se aam dokanon par farokhat hoti rahi aur logon ko mehnghe damon milti rahi aur aj tak mil rahi hai,Negative,27,24,12,4.222222222222222,141
12060, utility stores par chini ki qemat asal qemat se derah guna ziyadah thi is baat ko hukumat danista nazar andaz karti rahi,Negative,22,21,7,4.5,121
12061, hukumat ne sugar mil malikan ko qematein kam karne par majbor nahi kiya balke neb ne tehqiqat karana chahi to sadar perviz musharaf ke humum par ise bhi rok deya gaya kyun ke is mein ba asar hukumati ehalkar mulavis the aur wazirati kursiyon par barjaman the,Negative,47,42,12,4.51063829787234,259
12062, un ke khilaf tehqiqat se hukumati dhanche par manfi asrat muratab hone ka andesha tha,Negative,15,15,4,4.733333333333333,86
12063,june 2006 ke akhir mein pakistan steel mills ki farokhat ke silsile mein pakistan ki tarikh ka sab se bara maliyati scandle samne aya jis mein supreme court ko madakhlat karni pari,Negative,32,27,5,4.65625,180
12064," sirf ye hi nahi kesc, ptcl ki nijkari, black cab, tracketer zarinalit, crislar aur railway coachon ke scandles ki baz ghasht bhi pore mulik mein suna di",Negative,27,26,5,4.666666666666667,153
12065, kisi mamle mein transparanci nahi thi,Negative,6,6,1,5.333333333333333,38
12066," commission aur kickback ka dor dora raha, quomi assase koriyon ke mol farokhat keye gaye",Negative,15,15,2,4.933333333333334,89
12067, supreme court ke 9 arkan par mushtamil full bench ne pakistan steel mills ki nijkari ko kaladam qarar de deya,Negative,20,20,5,4.5,110
12068, is tarha 8 saal mein mukamal hone wale sab se bare sanati unit ko aik ghante ki karwai mein farikhat kar deya gaya,Negative,23,22,6,4.0,115
12069,23 august 2006 ko  wazir e azam shaukat aziz ke khilaf tehrik e adam etimad jam karai gayi,Negative,18,17,1,4.0,90
12070, is notice mein wazir e azam ke khilaf 30 nukat par mushtamil charge sheet tayar ki gayi thi aur jis par opposition ke kam o besh tamam arkan ke dastakhat the,Negative,31,28,6,4.096774193548387,158
12071, charge sheet ein kaha gaya tha ke wazir e azam pakistan steel mills ki privatization mein aain mein deye gaye mandate aur privatization ke qawanin ki khilaf warzi ke zimedar hain,Negative,31,26,6,4.774193548387097,179
12072, is notice mein 2005 mein stock market corruption  karne ke zimedar brockers ke khilaf karwai na karne ka zimedar bhi wazir e azam ko theraya gaya,Negative,26,22,6,4.576923076923077,146
12073," chini, semint, gandum, railway arazi scandal samit degar bezabtagiyon ki zimedari bhi wazir e azam par dal de gayi",Negative,19,19,4,5.052631578947368,115
12074,27 august 2006 ko ray shumari hoi jis ke natije mein tehrik e adam etemad nakam ho gayi,Negative,18,18,2,3.888888888888889,87
12075,  apne khilaf tehrik e adam etemad nakam hone ke bad se le ka raj tak wazir e azam shaukat aziz gahe bagahe aur phele se ziyadah shadomad ke sath awam ko adaad o shumar ki bhol bholaiyon mein masrof rakhe hoye hain aur zarebubadla ke zakhair ki khushkhabriyan sunane ka fariza anjam de rahe hain,Negative,55,47,13,4.345454545454546,295
12076, 1939 mein jab fazal ul haq ne muslim league party ki policy par amal peyra na hote hue defense council ki rukniyat qabool kar li aur bad mein mustafi hone se inkaar kar diya to us mauqey par hussain shaheed suhrawardy aur khuwaja nazim uddin ne unke khilaf aik mahaz banaya tha,Negative,52,46,15,4.346153846153846,278
12077," 16 august 1946 ko jab muslim league ne “ yom e rast iqdaam ” manaya to hindoun ne calcutta mein musalmano ke khoon se holi kheli, is mauqey par bahesiyat wazeer e aala apne tadbeer se fasadaat ki aag ko ziyada bharakne nahi diya",Negative,44,40,10,4.204545454545454,229
12078,is mauqiff par quaid e azam se un ke ikhtelafat itne barhe ke unho ne hindustan mein sakonat ikhteyar kar li aur kuch arsey bad 1950 mein pakistan aa gaey,Negative,30,28,7,4.166666666666667,154
12079, lekin 11 maah bad dono parties ke darmiyan photo parh jane se jab bohran paida hua to hussain shaheed suhrawardy mustafee ho gaye aur assembly mein hazb e ikhtelaf ka kirdar adaa karne lage,Negative,34,34,7,4.588235294117647,190
12080, jin ka marshal law hukkam ke paas koi jawab na tha,Negative,11,11,4,3.6363636363636362,51
12081, hussain shaheed suhrawardy ne 5 december 1963 ko marshal law ke zehni sadmey se wafaat paai aur dhaka mein madfan hue,Negative,21,21,4,4.619047619047619,118
12082, ye azaz bhi abhi tak pakistan sirf aik dafa hi hasil karsaka,Negative,12,12,2,4.083333333333333,61
12083,in per ilzam hai kay woh lord godrey white ki beti seeta white ki beti kay walid hai jab kay imran khan hamesha say iss ilzam ki tarwed karte aye hain,Negative,31,23,8,3.870967741935484,150
12084,22 june 2004  ko iss jore mein talaq ho gayi,Negative,10,10,2,3.4,44
12085, imran khan ka kehna tha kay woh apni masrof zindagi ki wajah say inhein waqt nahi dey patey thay,Negative,19,19,5,4.105263157894737,97
12086,3 november 2007 ko pervez musharraf kay emergence  kay nafaz kay alan kay baad app ko nazar band karne ki koshish  ki gai ta hum  app police ko jul dey kar farar hone mein kamiyab hogaye,Negative,36,29,8,4.111111111111111,186
12087, 14 november ko police nay inhein giraftar karliya,Negative,8,8,1,5.25,50
12088, iss say phele woh 12 may ko chief justice of pakistan justice muhammad iftikhar chaudhry ki really per karachi mein hone wali fairing aur iss nateje mein hone wali halakato ka ilzam muttahida qaumi movement per laga chukey thay,Negative,39,33,6,4.846153846153846,228
12089,imran khan nay  kaha kay in ki zindagi aur karachi mein tehrek-e-insaf kay karkun ki zindagi khatra lahaq hai khun kay britannia hukumat  nay muttahida qaumi movement  kay london mein muqeem quaid altaf hussain kay  khalaf  qadam nahi uthaya jis say ye log shair  ho kar tashadut  ki karwai kar saktey hain,Negative,52,42,9,4.769230769230769,306
12090,interview kay zariye awam ki nigha mein rahey hain ta hum  mubasireen ka kehna hai kay in kay pass khatir khuwah vote bank aur street power moujud nahi aur ayinda intakhabat mein bhi in kay kamiyabi honey ka imkan kuch zada nahi hai,Negative,43,34,11,4.395348837209302,232
12091, pir ali rashdi ne 14 march 1987 ko wafaat paai,Negative,10,10,2,3.7,47
12092,1977 ke hungama khaiz daur aur bilkhusoos zulfiqar ali bhutto ki phansi ke bad wo khamoshi aur maslehat ka shikaar dikhaai diye,Negative,22,20,5,4.818181818181818,127
12093, general zia ul haq ke taweel marshal law mein wo apna koi mustaqil siyasi raasta na chunn sake,Negative,18,18,3,4.277777777777778,95
12094, general zia ul haq ke iqtedar ke khatmey ne in ki siyasi chupp ka roza torh diya aur wo batadreej siyasi taur par mutehrik hote gae,Negative,26,24,6,4.076923076923077,132
12095,"mohtarma benazir bhutto ke pehle daur e hukomat mein islami nazariyati council ke chairman bane, 1993 ke election se pehle wo mohtarma benazir bhutto ke sathiyon mein shumar hone lage the, afsoos ke in ki zindagi ne wafa na ki, wagarna shayad wo 1993 ke bad dobara koi hukomati auhda paa lete",Negative,52,40,7,4.634615384615385,292
12096, 19 march 1994 ko is hasht pehlo shakhsiyat ne daarfani se kooch kia,Negative,13,13,4,4.230769230769231,68
12097,"maulana kausar niazi… mianwali ke mardam khaiz khittey se talluq rakhte the, jahan ki niazi baradari ke naamwar afraad maslan general a k niazi, maulana abdul sattar khan niazi aur imraan khan niazi ki shohrat mein koi kalaam nahi, lekin yeh sab he pur josh log apni zindagi ke mukhtalif adwaar mein shadeed tanqeed ka nishana bhi bane",Negative,58,50,8,4.793103448275862,335
12098," kausar niazi… bunyadi taur par mazhabi class ne in ke is jurm ko kabhi muaaf nahi kiya aur wo hamesha right baazo ka khaas nishana bane rahe, is shadeed nafrat ne in ke urooj ka raasta rook diya",Negative,38,33,10,4.131578947368421,195
12099, dosri taraf peoples party ke bohat se log bhi inhe hamesha rujat pasand mulla samajhte rahe,Negative,16,16,2,4.75,92
12100, peoples party ke bohat se logon ne inhe apni saffon mein hamesha shukk ki nazar se dekha,Negative,17,16,4,4.235294117647059,89
12101," maulana kausar niazi hamari siyasi tareekh ke wo aadmi the, jinho ne mehaz apni salahiyat aur mehnat se aik maqam banaya magar wo zaati hesiyat mein khatir khuwa awami maqboliyat hasil na kar sake",Negative,34,33,7,4.794117647058823,197
12102," kuch halqon mein in ke barey mein paae jane wale tassub, nafrat aur hassad ne in ke siyasi qad, shairana maqam aur ilmi rutbey ke hawale se dewarein khari kar den, wagarna aaj shayad wo shiddat pasandon ke khilaaf aitedaal pasand mazhabi quwwaton ke fikri rehnuma hote aur liberal powers ke liye aik ideal mazhabi rehnuma… magar taqdeer ke faisley alag he hote hain",Negative,64,52,10,4.71875,366
12103," saadgi aur kifayat shoaari sari umar in ka shuaar raha, lekin siyasi aur qaumi kamon mein apna paisa be-dareegh kharsh kiya",Negative,21,20,3,4.904761904761905,124
12104, angrez khilafat tehreek ke bad tareen mukhalif the,Negative,8,8,0,5.375,51
12105, seth chotani ko angrezon ne apni resha dawaniyon aur sarkari aehkamat ke zariye dewaliya kar diya aur wo is sadmey se is daarfani se kooch kar gaey,Negative,27,23,11,4.481481481481482,148
12106," inho ne liyari ke logon ko basane ke liye 12 villages basane ka mansooba pesh kiya aur 1 village namone ke taur par tameer karne ke liye apni janib se 1 lakh 75 hazar rupey ki raqam pesh ki, lekin baldiya is se istefada na kar saki",Negative,47,39,13,3.9361702127659575,232
12107, angrezon ne apni makhsoos hikmat e amli ke tehat sindh ko bombay ke sath mila diya tha,Negative,17,16,3,4.117647058823529,87
12108, chon ke is tarha baaz ilaqon mein hindoun ki aksariyat ho gait hi aur phir bombay ke hindustan ke musalmano ke mafadat ko sakht nuqsanaat pohchaya karte the,Negative,28,25,6,4.607142857142857,157
12109, magar herat ki baat yeh hai ke us party ke dono air karda rehnuma yani sir abdullah haroon aur sir shanawaz bhutto apni apni nishast par shikast se do chaar ho gaey the,Negative,33,30,9,4.121212121212121,169
12110," sir abdullah haroon ne qarardad e pakistan ki manzori ke bad sindh mein tehreek e pakistan mein bharpor hissa liya, magar bad qismati se qiyam e pakistan se qabal he 27 april 1942 ko  sir abdullah haroon wafaat paa gaey",Negative,40,30,5,4.475,220
12111,"e daawa nahi tareekhi haqiqat hai ke is waqt pakistan mein jamhuriat ke liye chaaron aamriyaton yani ayub khan, yahya khan, zia-ul-haq aur parvez musharraf ke samne seena sapar hone wale jahangir badar wahid siyasatdan hai, jinho ne har aamir ko lalkara aur us ke natije mein koron aur qaid-o-band ki saubatein bardasht ki",Negative,54,46,11,4.981481481481482,322
12112, amir yahya khan ki banai hui fauji adalat ne 1970 mein jahangir badar ko aik saal qaid ba-mushaqqat ki saza di jo bad naam zamana shahpur jail mein guzari,Negative,29,27,6,4.344827586206897,155
12113,1977-78 mein amir waqt general zia-ul-haq ne is farzand jamhuriat ko aik saal qaid sakht koron ki saza sunai,Negative,19,19,4,4.7368421052631575,108
12114, coat lakhpat jail mein qaid ke ye din guzre aur koren zulfiqar ali bhutto shaheed ke liye aziyat ka baiys banae gae,Negative,22,21,3,4.2727272727272725,116
12115, is karb-o-aziyat ka izhaar unho ne aik kate phate kaghaz par ye pegham bhej kar kiya,Negative,16,16,5,4.3125,85
12116,hum qaum ke liye qurbani de rahe hai,Negative,8,8,4,3.625,36
12117,"1978 mein aik aur fauji adalat sajai gai aur farzand jamhoriyat ke seene par aik saal qaid aur jurmane ke tamghe lagae gae, lekin aamriyat ki afriyat ko abhi tak sukoon nasib nahi hua tha",Negative,35,31,8,4.371428571428571,187
12118," us ne jamhoriyat ke khilaf awaz buland karne wale is azeem farzand ko lahore ke shahi qiley ke aqoobat khane, central jail mianwali aur gujranwala jail mein muqeed rakha, jahan is par musibaton, aziyaton aur mazalim ke paharh torh diye gae, lekin is bandae-hur ke paae istaqlaalmein junbish na hui",Negative,50,42,11,4.96,298
12119,1984 mein jaali refrendam ke dauran aik baar phir giraftar hue aur april 1985 tak jail mein rahe,Negative,18,17,1,4.388888888888889,96
12120, zia-ul-haq ki aamriyat ka pora daur is farzand jamhoriyat par karb,Negative,11,11,4,5.090909090909091,67
12121,"2001 mein parvez musharraf ki aamriyat ke afriyat ne farzand jamhoriyat ke samne mou phara, daraya, dhamkaya, mukhtalif bahanon se rah-e-rast se hatane ki koshish ki",Negative,26,22,6,5.384615384615385,165
12122, jo sir na jhuke woh kaat diya jata hai,Negative,9,9,5,3.3333333333333335,39
12123, musharraf aamriyat ne jaali aur be-bunyaad muqaddamaat bana kar unhe jail mein daal diya,Negative,14,14,3,5.357142857142857,89
12124,jurm ye bhi tha ke unho ne awam ke masaiyl hal kiye hai,Negative,13,12,4,3.3076923076923075,55
12125,bad-azan musharraf ka naam apni pori koshish aur riyasati wasaiyl ke bharpoor istamal ke bawajood jhot ke is palandey mein haqeeqat ka koi rang na bhar saka,Negative,27,24,6,4.814814814814815,156
12126, sadar ke is amar ke khilaf quomi assembly ke spaker ghohar ayoub ne supreme court mein rit kar di,Negative,19,17,3,4.157894736842105,98
12127, ghulam ishaq khan jabri retirement ke bad peshwar mein gosh nashen ho gaye ow do saal musalsal bemar rahe,Negative,19,19,1,4.578947368421052,106
12128, marne se 3 mah qabal bemari shidad ikhteyar kar gayi aur wo koma mein chale gaye,Negative,16,16,4,4.0625,81
12129,27 october 2006 baroz juma ko subha sawa 11 baje peshawar mein inteqal kar gaye marhom ki umar 91 baras thi,Negative,21,21,4,4.142857142857143,107
12130,bkwas tareen itna ghtiya meterial .,Negative,6,6,1,5.0,35
12131,"mjhe yeh bilkul achi lagi, aisi hi mili hai jesi is picture mein dikhai gai hai.. iski stitching kafi achi hui hai aur embroidery b achi lgti hai iske bottom pe. size b bilkul sahi aya hai aur mjhe is se koi issues nahi hain na kapre ki quality se na hi embroidery aur size se.. main bilkul mutmaeen hoon",Negative,60,43,23,4.083333333333333,304
12132,"colours wagera tou sahee hain, lekin material who nai hai jo bataya gaya tha. likha hua cotton hai aur material jersey/banyan wali deliver hui hai aur itna pasand nai aaya lekin, overall, item sahee hai, istemal mein bhee atee hai",Negative,40,33,12,4.775,230
12133,bilkul achi quality ni h,Negative,5,5,0,4.0,24
12134,bht buri service hai apki bachon waly size main bhji hain ap ny shlwar ek ma ny shrugs order kiye unka stuff b ganda or size unka b chotaa tha i hate your service,Negative,34,29,6,3.7941176470588234,162
12135,"kaafi mukhtalif material istemal kia hai ismein, yeh viscose, cotton aur fleece ki tarha naheen hai, thora patla hai, lekin dikhne mein wonderful. free size hai aur fitting bhee perfect, bara kamm dekhne ko milta hai aisa. aur black colour ki tou baat he alag hai, saray colours kay sath chaljye, saray dresses kay sath chaljaye aur quality per etimad hai. khush kardia daraz ne
",Negative,65,54,13,4.8307692307692305,379
12136,low quality thay kaafi. matlab itnay paison mein meine yehi cheez expect kari thi. wese comfortable hai raat mein aapko konn dekhta hai islie mein yeh mangwaye us hisaab se sai thay ye kaam chalau,Negative,35,31,8,4.628571428571429,196
12137,"yar maine ye 4 mangwaye thay laken sabke sizes bhi alag thay, quality bilkul bhi achi nahi thi. mujhe is price mein market se bhi is se achi cheez mil jaati kyunke iska stuff bohot hi koi sasti quality ka hai or stitching bhi pehli bar pehnne mein saari bahar agayi.
",Negative,51,43,14,4.235294117647059,267
12138,es dress k price bhut increased hui hein jub k 1299 thay phaly thay.. price plz kum karein..,Negative,18,16,2,4.166666666666667,92
12139,is per one printed palazzo mention ha but ap k daraz.pk k page per two2 printed palazzo mention han is ley me ne order kia tha per nikla srf one pac this is not fear,Negative,35,26,6,3.742857142857143,165
12140,mn ne red shrt ordar ki thi mujhy pink mn mili or us ki back side mn tuk laga hai????,Negative,20,17,5,3.3,85
12141,main ne ye 2 kharidi thi bazar se 50 ki aik aur takreeban 2 saal chali phir gum gai lekin daraz pe bohot ziada qeemat hai thats y ratin it low????,Negative,31,30,9,3.7419354838709675,146
